order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD024558,ID0581731647,2019-05-19,Thompson,"[('Olivia x460', 2), ('Alcon 10', 2), ('Toshika 750', 2)]",28990,84.49,-37.8047016,144.9269198,10,26175.49,Autumn,True,1.9818,awesome user experience and overall a great phone i've had alcons as long as i can remember since the beginning. first time olivia universe user. awesome user experience and overall a great phone. never going back to pear,True
ORD233575,ID0781149269,2019-03-08,Thompson,"[('iStream', 2), ('iAssist Line', 2), ('pearTV', 1), ('Toshika 750', 2)]",19700,79.97,-37.80220900000001,144.9424564,5,18794.97,Autumn,True,1.2335,value for money not too bad for the price it does what i need.,True
ORD112020,ID0576860042,2019-08-25,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 2), ('Lucent 330S', 2)]",21220,81.41,-37.82473510000001,144.9885515,0,21301.41,Winter,True,1.7427,"great device. works perfectly. however, you must know a two things: 1) the gsm bands it uses are not used by all carriers. 2) 2g service is being phased out in the us. aside from that, the phone is unlocked and functions as it is meant to. side note: it's surprising snappy.",True
ORD185723,ID0591258323,2019-10-10,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2), ('iAssist Line', 2)]",9240,81.35,-37.8242333,144.9537568,15,7935.35,Spring,False,1.4149,very good for price great phone,True
ORD326769,ID0036823195,2019-11-08,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4685,70.94,-37.813581,144.9468707,25,3584.69,Spring,False,0.1025,great quality great quality,True
ORD146218,ID0452327956,2019-12-12,Thompson,"[('pearTV', 2), ('Thunder line', 2)]",16980,103.63,-37.8259216,144.9342038,10,15385.63,Summer,True,1.8587,"this tablet is easy to set up, has great resolution, and is perfect for reading books or surfing. the price is affordable, too. it is perfect for anyone who wants a fun and casual way to use technology.",True
ORD298192,ID0299023529,2019-10-28,Bakers,"[('Alcon 10', 2), ('Olivia x460', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",27680,75.06,-37.807004600000006,145.0037858,10,24987.06,Spring,False,0.8227,"work as great as alcon on gsm network work as great as alcon on gsm network, painted chrome strip peels/chips easily. beats htc dna by verizon by leaps and bounds, fast charging and long battery life",True
ORD487192,ID0227770421,2019-08-01,Bakers,"[('Alcon 10', 2), ('Olivia x460', 2)]",20350,54.06,-37.7990396,144.9850633,10,18369.06,Winter,False,1.5124,disapointed im excited for my phone to arrive but when i recieve the phone i was very disapointed the scratch was to much i know that this is renew phone but not like this its like a garbage,False
ORD149523,ID0174812848,2019-12-28,Nickolson,"[('Toshika 750', 1), ('iStream', 1), ('pearTV', 1), ('Alcon 10', 2)]",28680,91.34,-37.8153015,144.9652044,5,27337.34,Summer,True,0.5296,i had the first generation of this phone and i ... i had the first generation of this phone and i have not been dissapointed yet very tough and clear speaker phone .,True
ORD052451,ID3218293534,2019-08-21,Thompson,"[('Toshika 750', 1), ('iStream', 1), ('Olivia x460', 2), ('Candle Inferno', 2)]",7780,50.68,-37.8044214,144.94987780000002,25,5885.68,Winter,False,0.9512,only works with att this phone is not unlocked only works for att,False
ORD343520,ID0282825830,2019-02-06,Thompson,"[('Olivia x460', 1), ('Thunder line', 2), ('iAssist Line', 2)]",10035,76.53,-37.8033053,144.9510182,0,10111.53,Summer,False,1.0991,five stars the deal was amazing,True
ORD122975,ID6167440957,2019-01-01,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1)]",4675,89.62,-37.8164402,144.9633924,15,4063.37,Summer,True,0.5923,great phone for amazing price! phone came in close to mint condition. one minor scratch on side of the metal. phone works perfectly. only slight cosmetic scratch. customer service was fast to respond when i had questions. definitely recommend kanga supply.,True
ORD043960,ID3189789222,2019-08-31,Nickolson,"[('Candle Inferno', 2), ('iStream', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",20290,70.07,-37.800651,144.9685789,25,15287.57,Winter,False,1.9993,would recommend nice phone .,True
ORD235051,ID2141916025,2019-11-11,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",20790,84.14,-37.80240560000001,144.9348884,5,19834.64,Spring,False,1.5665,"great phone for the price!! a bit difficult to find a case, and to get activated in the usa. the phone itself is perfect.",True
ORD080824,ID4754200382,2019-10-07,Thompson,"[('iAssist Line', 1), ('pearTV', 1)]",8535,108.55,-37.8152437,144.9276957,10,7790.05,Spring,True,1.7276,"good enough for 2019 use! everything seems to be perfect except the facial recognition doesn't seems to be as good as other phones, mainly because it lacks some of sensors.",True
ORD333727,ID4353912831,2019-12-11,Bakers,"[('pearTV', 2), ('iAssist Line', 1), ('Thunder line', 2), ('iStream', 2)]",19505,91.49,-37.8241111,145.0125402,10,17645.99,Summer,True,2.1876,junk that what receive in the mail .,False
ORD297547,ID0846567039,2019-05-19,Nickolson,"[('pearTV', 2), ('iStream', 2)]",12920,49.12,-37.8232265,144.97004109999997,10,11677.12,Autumn,False,0.5174,waste total waste of time and money. i tried to activate with straight talk and at&t. neither could get it to work. can't run 2g,False
ORD287834,ID1833110282,2019-06-23,Nickolson,"[('iStream', 2), ('iAssist Line', 2), ('Alcon 10', 2)]",22650,64.13,-37.81867670000001,144.9630157,25,17051.63,Winter,False,0.5748,easy to set up.,True
ORD378302,ID1681675853,2019-11-04,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1)]",6770,103.24,-37.8098238,144.976572,5,6534.74,Spring,True,1.1552,theyre very good looking and not glitchy i absolutly loved this alcon xr it was wonderful!!!!!!!!!!!,True
ORD060474,ID0306905245,2019-04-26,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('pearTV', 1), ('Alcon 10', 1)]",20570,51.24,-37.8116403,144.93834980000003,25,15478.74,Autumn,False,0.7754,bad phone never buy other olivia anything. phone been nothing but problems. top it off today it decided to factory reset its self... needless to say wasn't a good day.,False
ORD454575,ID1560149566,2019-12-14,Thompson,"[('Thunder line', 1), ('pearTV', 1), ('Universe Note', 2), ('iAssist Line', 1)]",17615,78.83,-37.8158225,144.9374581,0,17693.83,Summer,True,0.915,"one star i had a problem in one week, and can't exchange!",False
ORD453499,ID0591354256,2019-09-07,Nickolson,"[('Alcon 10', 2), ('pearTV', 2)]",30520,89.14,-37.8229191,144.9553496,10,27557.14,Spring,True,1.3383,"bad purchase it has problems with the headset, you can not hear well. don’t by renew, the charger wasn’t original.",False
ORD082119,ID0298045616,2019-06-17,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",7340,61.8,-37.822412,144.9676185,0,7401.8,Winter,False,0.4576,super beautiful! very elegant. great features. super beautiful. very happy.,True
ORD479696,ID4453229731,2019-06-19,Thompson,"[('Universe Note', 1), ('Toshika 750', 2), ('iAssist Line', 2)]",16540,77.81,-37.8206237,144.9415725,15,14136.81,Winter,True,1.0084,excellent for the price! i don't see much difference from the flagship phones! loving this phone so far. great value!,True
ORD053211,ID0309346900,2019-05-25,Bakers,"[('pearTV', 1), ('Alcon 10', 2)]",24210,97.59,-37.8134029,145.00250659999998,15,20676.09,Autumn,False,0.7437,what i thing because the person's and other like it and it working best but i find it is not the best price could of be cheaper that it is become is not the best best it just good,True
ORD269794,ID3721154039,2019-03-08,Bakers,"[('Thunder line', 2), ('Olivia x460', 1)]",5585,82.42,-37.81570900000001,145.01261530000005,25,4271.17,Autumn,True,1.6557,"good as new i just got it and love how it looks. no scratches on the screen, looks good as new.",True
ORD088987,ID3146808067,2019-09-05,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2), ('pearTV', 1)]",17400,76.53,-37.8147034,144.99022140000002,10,15736.53,Spring,False,0.6847,amazing phone for a good price love this phone!!!,True
ORD475788,ID1457647365,2019-09-22,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 2), ('iStream', 1), ('Candle Inferno', 1)]",9940,74.67,-37.8165677,144.9666637,10,9020.67,Spring,False,0.3397,for the price an amazing phone for the price a top phone. really top camera and amazing screen.,True
ORD319294,ID6167440958,2019-07-26,Nickolson,"[('iAssist Line', 2), ('iStream', 2)]",4750,75.77,-37.8165106,144.9634215,10,4350.77,Winter,True,0.5868,"excellent!! i am completeley amazed by how new the phone looks. everyting works perfect, the phone has no scratches, neither does the screen and it even arrived with a glass protector on the screen. i am very satisfied with my purchase!!! thank you!",True
ORD367609,ID6167278759,2019-02-23,Thompson,"[('iAssist Line', 1), ('iStream', 1), ('pearTV', 1)]",8685,54.61,-37.8141123,144.9520479,25,6568.36,Summer,False,0.4662,junk received and wouldn’t charge nor turn on at all. took it to a phone place here n they said it cost more then i paid for it to fix it. junk.,False
ORD484926,ID4367162744,2019-02-11,Thompson,"[('Toshika 750', 1), ('pearTV', 2), ('Candle Inferno', 1)]",17370,86.92,-37.7996302,144.961576,10,15719.92,Summer,True,1.9329,junk. another false claim of refurbished unable to use data so it’s basically just a phone. lame,False
ORD290800,ID2181275340,2019-11-06,Nickolson,"[('iStream', 1), ('Thunder line', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",7510,103.1,-37.80882310000001,144.9662083,25,5735.6,Spring,True,1.1268,love everything about my candle. i'm a long-term digico gold member.,True
ORD077003,ID0580000016,2019-09-23,Thompson,"[('Alcon 10', 2), ('Thunder line', 2), ('Toshika 750', 2), ('Universe Note', 1)]",34350,82.47,-37.8054787,144.931166,25,25844.97,Spring,False,1.6117,great product value in factory new condition. product was in factory new condition. love the features it has vs universe s7. the phone is a great value compared to new.,True
ORD493671,ID4157118505,2019-12-31,Bakers,"[('iStream', 2), ('pearTV', 1), ('Universe Note', 2)]",13510,84.62,-37.8256734,144.99790269999997,10,12243.62,Summer,False,1.7609,bought 2 of them great phone. great price,True
ORD147683,ID0176736536,2019-09-19,Nickolson,"[('pearTV', 1), ('Universe Note', 2), ('Candle Inferno', 2)]",14070,100.37,-37.81387700000001,144.9681852,25,10652.87,Spring,True,0.5388,hands down a great update to my first gen candle. worthwhile!,True
ORD138100,ID6141796421,2019-03-13,Nickolson,"[('Toshika 750', 1), ('pearTV', 2)]",16940,77.1,-37.8175238,144.9683659,15,14476.1,Autumn,True,0.1584,it's a olivia. awesome phone! i love it! 'nuff said...,True
ORD103530,ID0578058793,2019-07-21,Thompson,"[('Alcon 10', 1), ('Universe Note', 2), ('pearTV', 1)]",22160,68.11,-37.8248053,144.9470552,10,20012.11,Winter,False,1.3505,"works good, except when it comes to the internet i've had this phone for a while now. works good, except when it comes to the internet. pages just load slow.",True
ORD399547,ID2567155992,2019-10-09,Bakers,"[('Thunder line', 2), ('Alcon 10', 2), ('pearTV', 1), ('Candle Inferno', 1)]",29000,105.15,-37.803444,145.0109935,15,24755.15,Spring,True,1.5664,a good phone the home button did act up for a week where it stopped working for reason and then started up again. for no reason. a good phone,True
ORD472589,ID0440051881,2019-01-09,Bakers,"[('Olivia x460', 2), ('Thunder line', 1), ('iAssist Line', 1)]",6855,96.99,-37.8198249,144.99543469999998,25,5238.24,Summer,True,1.0943,i love it! excellent phone.,True
ORD098783,ID0781145741,2019-08-15,Thompson,"[('pearTV', 1), ('iAssist Line', 1)]",8535,99.10499999999999,-37.8002304,144.9432404,25,6500.355,Winter,True,1.4254,one star this phone does not work with our t-mobile network and were told it would. i need a refund !!!,False
ORD057157,ID0370750418,2019-04-16,Bakers,"[('Candle Inferno', 1), ('Universe Note', 1), ('Lucent 330S', 1)]",5110,78.79,-37.8144562,144.9880736,15,4422.29,Autumn,True,0.8018,great deal does what i want.,True
ORD369679,ID0529204801,2019-09-10,Thompson,"[('Universe Note', 2), ('Toshika 750', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",19220,80.56,-37.8236612,144.9369122,5,18339.56,Spring,False,1.5145,excelent product excelente producto as good as new!,True
ORD253645,ID2975244178,2019-08-13,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 1), ('iAssist Line', 2)]",9200,35.835,-37.7994496,144.95963830000005,25,6935.835,Winter,False,1.8409,great fast shipping. great product,True
ORD265219,ID4520380541,2019-02-19,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 2), ('iStream', 2)]",4975,93.89,-37.817658,144.9591695,15,4322.64,Summer,True,0.9188,five stars love this phone!!!!!,True
ORD265517,ID6282173383,2019-01-05,Nickolson,"[('iStream', 2), ('Alcon 10', 1)]",9250,71.03,-37.8231665,144.97614109999995,0,9321.03,Summer,False,0.7712,great smart phone for beginners and teens. i can’t really say what i like or dislike the phone is for my 12 year old. it works for everything she needs. the cost was great for the quality.,True
ORD020548,ID0319157055,2019-07-27,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 1), ('Alcon 10', 1), ('pearTV', 1)]",21170,65.16,-37.806056,144.96766519999997,25,15942.66,Winter,True,1.4056,"was not in condition i expected i doubt it was refurbished , the battery had only 75 % life in it and charger plug was loose",False
ORD249422,ID0253027640,2019-03-14,Thompson,"[('Thunder line', 2), ('Toshika 750', 2)]",13000,68.01,-37.82412670000001,144.9473767,15,11118.01,Autumn,False,1.2753,excellent excellent phone. many features. i am still learning to use it. it was highly recommended to me by my computer smart son-in-law.,True
ORD466403,ID2266485217,2019-03-04,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1), ('iAssist Line', 2)]",7855,50.74,-37.82519170000001,144.9668485,10,7120.24,Autumn,False,0.7718,this product is not user friendly much less kid friendly. took them back for olivias.,False
ORD341215,ID1479930074,2019-08-22,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 1), ('Olivia x460', 1), ('Alcon 10', 2)]",28195,64.07,-37.8211434,144.9548976,0,28259.07,Winter,True,1.1675,"the back of the phone is glass! the phone is made of glass, back and all! the glass back f the phone is like shattered from putting it in my back pocket! why would a phone have more glass on it than it needs. it lasted about 2 months. the phone still works but i would not advise anyone to buy it.",False
ORD135496,ID0233270916,2019-07-29,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1)]",9380,81.06,-37.8002406,144.9822256,0,9461.06,Winter,True,1.5773,"lucent g6 good value, replaced old olivia g7.",True
ORD382769,ID0283059732,2019-12-04,Bakers,"[('Toshika 750', 2), ('Thunder line', 2), ('Olivia x460', 2)]",15450,143.77499999999998,-37.7992818,144.9971556,15,13276.275,Summer,True,1.2046,excellent phone for the price love this phone. so worth the money and beyond. very fast browsing using wifi. i read the negative and positive reviews before i received the phone. it was in great conditioned and sealed in plastic.,True
ORD165958,ID0301537533,2019-07-30,Thompson,"[('iAssist Line', 1), ('iStream', 1), ('Lucent 330S', 1)]",3605,77.87,-37.8194644,144.9452532,5,3502.62,Winter,True,0.7727,very fast battery lasts 2 full days. much faster than any other phone i have owned. love the size. uses usb-c connector. so had to buy a couple of extra cables because i only owned micro usb but works great. use with mint mobile.,True
ORD432480,ID0128982338,2019-10-22,Nickolson,"[('Universe Note', 2), ('Toshika 750', 1), ('Lucent 330S', 2)]",13680,99.23,-37.8173354,144.9622079,0,13779.23,Spring,True,0.6608,"perfecto perfecto, muchas gracias",True
ORD075840,ID0298046181,2019-12-04,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 1)]",20125,67.81,-37.8217429,144.96578359999995,5,19186.56,Summer,False,0.4822,"nice tablet, works seamlessly as it should",True
ORD317478,ID2776396941,2019-08-16,Nickolson,"[('pearTV', 1), ('iStream', 2)]",6610,76.15,-37.8130868,144.9634825,10,6025.15,Winter,True,0.8129,"best camera and excellent build quality and performance right out ... rock solid phone, best camera and excellent build quality and performance right out of the box. battery is a weakest link in this phone - with heavy usage (emails, reading web, documents) barely lives whole day.",True
ORD177577,ID3313046870,2019-10-13,Thompson,"[('Thunder line', 1), ('Alcon 10', 2)]",20080,102.99,-37.81905379999999,144.953948,0,20182.99,Spring,True,0.933,five stars great smart phone.,True
ORD378925,ID0575381329,2019-12-02,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1)]",5180,96.14,-37.8204016,144.98268080000003,25,3981.14,Summer,True,1.1719,super good for the money the phone is great the price is great. battery life is super long.,True
ORD238676,ID2975231285,2019-01-04,Thompson,"[('iStream', 1), ('Toshika 750', 2), ('Alcon 10', 2)]",26690,68.14,-37.80072,144.9585648,25,20085.64,Summer,False,1.6711,"not what i bargained for was not gsm unlocked. had to take device and pay separately to be able to use. also, black mist was ordered and i was shipped blue.",False
ORD486203,ID0529158996,2019-04-05,Thompson,"[('Lucent 330S', 2), ('iStream', 2), ('pearTV', 1), ('Olivia x460', 1)]",10295,69.32,-37.8236483,144.940564,0,10364.32,Autumn,False,1.349,it works well for what i needed. i purchased for great price on black friday.,True
ORD037777,ID0529205069,2019-06-27,Thompson,"[('Lucent 330S', 2), ('pearTV', 1), ('Alcon 10', 1), ('Thunder line', 2)]",22080,69.31,-37.8233965,144.93557969999995,5,21045.31,Winter,False,1.5639,very satisfied impeccable condition,True
ORD393384,ID0441031308,2019-07-31,Thompson,"[('Universe Note', 1), ('iStream', 1)]",3600,60.47,-37.814368,144.9382372,0,3660.47,Winter,True,0.7993,this phone is a dud. you can't sign in ... this phone is a dud. you can't sign in to accounts and it doesn't work. i personally think they should refund my money!,False
ORD380587,ID0245535122,2019-03-01,Nickolson,"[('Universe Note', 1), ('iStream', 1), ('Candle Inferno', 1)]",4030,65.15,-37.8124836,144.9678732,0,4095.15,Autumn,False,0.6961,this is the best phone i have ever bought you want a camera that makes phone calls.....then you got it.....top of the line phone too,True
ORD408481,ID5251259529,2019-12-13,Thompson,"[('Lucent 330S', 1), ('Universe Note', 2), ('iStream', 2)]",8430,71.68,-37.8151109,144.9393705,15,7237.18,Summer,False,0.7294,great phone. item arrived on time and as described. great phone.,True
ORD489703,ID0247010191,2019-11-03,Nickolson,"[('iAssist Line', 1), ('iStream', 2), ('Toshika 750', 2)]",11165,104.4,-37.808916,144.9685789,5,10711.15,Spring,True,1.0808,very happy! i was nervous to buy a phone online but it's great! i thought i was getting double minutes but when i got the phone it has triple minutes!,True
ORD042393,ID6167344599,2019-05-25,Nickolson,"[('pearTV', 2), ('Toshika 750', 2), ('iAssist Line', 1)]",23485,63.3,-37.811681,144.9705406,5,22374.05,Autumn,True,0.7746,don't waste your money. i got the phone and it will not work with my sim card or any other sim card. i now own a phone that is completely useless!!!,False
ORD260564,ID0370750324,2019-08-06,Bakers,"[('Lucent 330S', 1), ('iAssist Line', 2)]",5680,75.65,-37.8145097,144.98825369999997,10,5187.65,Winter,True,0.7931,"great product would buy again phone was ""like new"", very pleased with packaging and cosmetic condition. phones speaker gets feedback, also many unnecessary in phone apps that aren't able to uninstall.",True
ORD067692,ID0356083796,2019-07-22,Bakers,"[('Lucent 330S', 2), ('Universe Note', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",26950,63.21,-37.8110006,144.99172430000004,15,22970.71,Winter,False,0.3281,durable & easy to use i loved this phone. it never let me down,True
ORD267370,ID5314227974,2019-04-11,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 2), ('iAssist Line', 2)]",14320,63.41,-37.8186157,144.96533689999995,10,12951.41,Autumn,False,0.3706,five stars awesome android phone ! @ unbeatable price,True
ORD085314,ID6167254960,2019-11-13,Nickolson,"[('Toshika 750', 2), ('pearTV', 1), ('iAssist Line', 1)]",17175,109.155,-37.8178951,144.9706741,25,12990.405,Spring,False,0.1258,"perfect nice charger, convenience",True
ORD235086,ID0233270916,2019-10-08,Bakers,"[('iAssist Line', 1), ('Alcon 10', 1), ('Thunder line', 2)]",15535,53.305,-37.8002406,144.9822256,25,11704.555,Spring,True,1.5773,great phone awesome phone for the price,True
ORD487336,ID0575524450,2019-12-14,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 1), ('iAssist Line', 2), ('pearTV', 1)]",14640,76.11,-37.8212576,144.9832656,10,13252.11,Summer,False,1.2419,love this tablet. easy to use. and price was right,True
ORD235896,ID0355818845,2019-04-21,Bakers,"[('iStream', 1), ('iAssist Line', 2), ('Alcon 10', 1)]",13550,77.8,-37.8072638,144.9970284,10,12272.8,Autumn,True,0.3427,excellent excellent,True
ORD438217,ID0371949823,2019-06-19,Nickolson,"[('iStream', 2), ('Alcon 10', 2)]",18200,80.67,-37.80491660000001,144.9692898,25,13730.67,Winter,True,1.5228,for the money the candle inferno is the best tablet on the market. i wish i didn't buy my i pad already i would have got one of these for myself.,True
ORD115397,ID0643985980,2019-09-11,Bakers,"[('Alcon 10', 1), ('iStream', 2), ('Toshika 750', 1)]",13570,75.38,-37.8152997,144.9902847,5,12966.88,Spring,False,0.7334,so far so good works well so far.,True
ORD491495,ID0664380027,2019-02-19,Nickolson,"[('Universe Note', 2), ('Alcon 10', 1)]",15850,54.86,-37.8208719,144.965918,25,11942.36,Summer,False,0.4078,scratched... not mentioned in description. screen scratched to the point where it's hard to see what's being displayed. very disapointed.,False
ORD362754,ID0575434482,2019-12-15,Nickolson,"[('iStream', 1), ('Lucent 330S', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",11380,144.87,-37.8187839,144.9821418,15,9817.87,Summer,True,1.1074,"like new i do prefer the s8+, but this is a very good phone",True
ORD022619,ID0844501069,2019-12-25,Thompson,"[('iAssist Line', 1), ('Universe Note', 1)]",5675,79.76,-37.82163900000001,144.9450746,0,5754.76,Summer,True,1.0133,"in less than six months the phone screen is not ... in less than six months the phone screen is not working, the battery is charged the phone is online but you can't see anything in the screen not use of the phone.",False
ORD462886,ID4716795471,2019-05-02,Thompson,"[('Universe Note', 1), ('Lucent 330S', 1)]",4680,67.15,-37.8187386,144.95323169999998,25,3577.15,Autumn,False,0.8658,great price/value can't beat the price. i have no issues with speed or function.,True
ORD106236,ID0576864253,2019-08-26,Nickolson,"[('Lucent 330S', 2), ('pearTV', 1), ('Universe Note', 2)]",15670,82.36,-37.8242258,144.9866885,5,14968.86,Winter,True,1.6321,five stars we bought this for our daughter. she loves it.,True
ORD374769,ID0493053633,2019-08-01,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Universe Note', 2), ('Thunder line', 1)]",29440,65.85,-37.8045608,144.9878389,15,25089.85,Winter,False,0.8882,nice phone case nice phone case,True
ORD110981,ID4716823526,2019-01-24,Thompson,"[('iStream', 2), ('Universe Note', 1), ('pearTV', 2)]",16370,72.64,-37.8174031,144.9526115,25,12350.14,Summer,False,0.7175,the phone it's fine.. he arrived on time .. the phone it's fine ... it has few lines but it's fine ... it works perfectly .. but the battery like it wears out quickly ... i do not know if it's because of the operating system or if the battery is bad i'm going to eg,True
ORD420774,ID2469584355,2019-08-04,Bakers,"[('Universe Note', 1), ('Candle Inferno', 2), ('Toshika 750', 2)]",12950,78.77,-37.7999208,144.98887130000003,25,9791.27,Winter,True,1.2533,love it! good value. first day out of the package and it looks and feels brand new.,True
ORD396839,ID2368044503,2019-03-01,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1)]",3040,82.09,-37.8073434,144.9781289,0,3122.09,Autumn,True,1.4621,"absolute best phone this is the best phone i have ever had the pleasure to use. if verizon weren't so terrible, we'd have current firmware, but that is not a fault of the phone.",True
ORD145699,ID5922126195,2019-10-08,Nickolson,"[('iStream', 2), ('Universe Note', 1)]",3750,83.76,-37.8187308,144.9714369,5,3646.26,Spring,False,0.1665,the phone failed me wasn't waterproof was not waterproof,False
ORD231696,ID4740822030,2019-10-02,Thompson,"[('Toshika 750', 2), ('Thunder line', 1), ('iAssist Line', 2)]",15270,102.22,-37.8032432,144.9498031,0,15372.22,Spring,True,1.0769,great camera and features. very good phone for the money.,True
ORD206911,ID2005895265,2019-11-29,Nickolson,"[('Alcon 10', 2), ('Universe Note', 2), ('Toshika 750', 1), ('Olivia x460', 2)]",31570,68.26,-37.80276720000001,144.9660805,10,28481.26,Spring,False,1.7881,"battery is bad, hangs some times and have to restart every ... not worth spending this much in a refurbished set. its my first refurbished purchase but i am done. battery is bad, hangs some times and have to restart every other day....",False
ORD143537,ID0702374209,2019-02-18,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880,93.02,-37.8078058,144.9422467,10,3585.02,Summer,True,0.6881,this is our second thunder spot - to go with out two thunder lines - love the look and how alexia responds.,True
ORD426074,ID6167231019,2019-09-09,Thompson,"[('iAssist Line', 2), ('Thunder line', 2), ('iStream', 1), ('Lucent 330S', 2)]",11420,82.79,-37.815255,144.952372,0,11502.79,Spring,True,0.5478,it is very slow compared to the thunder,False
ORD180930,ID4297530207,2019-07-19,Nickolson,"[('pearTV', 1), ('iAssist Line', 2), ('iStream', 1)]",10910,68.39,-37.8056943,144.9772061,10,9887.39,Winter,False,1.586,great product. great product came as described. phone works great. looks brand new. came on time as promised.,True
ORD327844,ID0579408070,2019-09-22,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('pearTV', 1)]",16120,97.27,-37.8219224,144.96852030000005,25,12187.27,Spring,True,0.3813,renewed like new excellent like new condition!,True
