order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD486019,ID3115762671,2019-11-14,Thompson,"[('pearTV', 1), ('Lucent 330S', 2)]",8770,78.76,-37.80577460000001,144.9577387,15,7533.26,Spring,False,1.2125,None,False
ORD469224,ID2384091387,2019-05-10,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2)]",13850,81.22,-37.8081804,144.97313540000005,15,11853.72,Autumn,True,1.2014,awesome great phone. was worried about it being refurbished but otherwise is an awesome phone,True
ORD255201,ID2239389735,2019-09-23,Bakers,"[('Toshika 750', 1), ('iStream', 2)]",4620,60.36,-37.81539779999999,144.99972680000005,25,3525.36,Spring,False,0.7196,terrible phone had been scratched . speakers dud not work . had a pink line throw the screen. horrible and waited forever for the return.,False
ORD453302,ID1462399132,2019-05-11,Bakers,"[('Candle Inferno', 1), ('iStream', 2)]",730,81.94,-37.8198734,145.01166809999995,0,811.94,Autumn,True,1.8161,five stars awesome phone.,True
ORD233937,ID0387704657,2019-07-19,Nickolson,"[('Lucent 330S', 1), ('iStream', 1)]",1380,73.79,144.9660261,-37.82096370000001,5,1384.79,Winter,True,0.4069,"love this product love this phone. works great. have been using it for several months, have had no problems. great camera and great sound quality. will never buy ""popular"" brand phone for outrageous price again.",True
ORD090846,ID5512805643,2019-09-11,Bakers,"[('Olivia x460', 1), ('Alcon 10', 1)]",10175,104.41,-37.8030375,145.004495,5,9770.66,Spring,True,0.401,"quality material wow, this is an excellent smart phone with this kind of prize. the camera is an added steal,",True
ORD162866,ID5172636078,2019-12-20,Bakers,"[('Olivia x460', 1), ('iAssist Line', 1), ('Thunder line', 2), ('Lucent 330S', 2)]",10270,92.48,-37.8116447,145.0040335,15,8821.98,Summer,True,0.7955,four stars phone works great! haven't had any problems,True
ORD263035,ID5402876167,2019-06-15,Nickolson,"[('iAssist Line', 1), ('Thunder line', 1), ('Alcon 10', 2), ('pearTV', 2)]",22605,76.44,-37.8200973,144.97681809999997,15,19290.69,Winter,True,0.6606,price is right love it and the price was great.,True
ORD280055,ID5957906920,2019-08-06,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 2)]",2085,51.81,-37.80591679999999,144.9733743,15,1824.06,Winter,False,1.4508,universe alpha sucks phone is to small in person. bad battery and charger,False
ORD360291,ID0233555377,2019-10-07,Bakers,"[('Alcon 10', 1), ('Thunder line', 2), ('iStream', 2), ('Universe Note', 2)]",20510,80.21,-37.80771,144.9815607,25,10708.37,Spring,False,1.229,so far i love it. the only thing that was missing was ... so far i love it. the only thing that was missing was the instruction manual. i've kind of had to figure out how things work on my own,True
ORD465300,ID1224869068,2019-06-04,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('Olivia x460', 1)]",6535,75.79,-37.8136201,144.9408897,10,5957.29,Winter,True,0.5535,"you can trust digico certified refurbished this was my first time buying anything digico certified refurbished. i was impressed, the phone looked new. when i say the phone looked new i mean no scratches or scuffs at all. the phone operates and functions like brand new.",True
ORD126688,ID0233262815,2019-02-16,Bakers,"[('Universe Note', 1), ('iAssist Line', 1)]",5675,83.92,-37.7984572,144.9796105,15,4907.67,Summer,False,1.8809,great good working,True
ORD146149,ID2288769511,2019-04-20,Bakers,"[('iAssist Line', 1), ('Olivia x460', 2)]",4675,81.46,-37.8012882,145.0036959,25,3587.71,Autumn,True,1.2222,great tablet for on the go. good size screen to watch movies or read book.,True
ORD214410,ID6024429125,2019-09-04,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 1)]",3680,75.25,-37.81487910000001,144.94184909999996,15,7312.37,Spring,False,0.5206,"great buy been using this phone for a while now. phone arrived and looked new, no scratches. phone works as intended.",True
ORD104359,ID4069502043,2019-05-03,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1), ('pearTV', 2), ('Lucent 330S', 1)]",23230,66.78,144.98782759999997,-37.8172711,25,17489.28,Autumn,False,1.0391,"it's that good this phone makes me a better person. it's light, decent battery life, good screen with great resolution, and totally intuitive to start using. a++. i bought a lifeproof case to protect it and it's an awesome combo.",True
ORD496208,ID5109337888,2019-05-17,Thompson,"[('Universe Note', 1), ('iAssist Line', 2), ('iStream', 2), ('Toshika 750', 1)]",12520,66.37,-37.823123,144.9830236,15,10708.37,Autumn,False,1.2875,✔✔✔ i love it!,True
ORD269654,ID5476602386,2019-06-07,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('iStream', 2), ('Universe Note', 2)]",10520,72.29,-37.8223392,145.01557759999997,15,9014.29,Winter,False,2.2559,this phone is good for its price this phone is good for its price. camera and build quality is good. the battery won't drain fast which is a big plus. the phone is a bit slow if we have few apps opened simultaneously.,True
ORD438638,ID3366919143,2019-01-08,Bakers,"[('Alcon 10', 2), ('Universe Note', 2)]",24800,81.42,-37.809623,145.01504680000005,0,24881.42,Summer,False,1.7431,this is a great tablet plus you can't beat this price.,True
ORD466158,ID0263987223,2019-04-06,Thompson,"[('iStream', 2), ('pearTV', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",24095,66.29,-37.8036271,144.95624640000003,25,18137.54,winter,False,1.2905,"big screen easy to use love it big screen, user friendly, love it, it's my 3rd xperia",True
ORD144257,ID4518640807,2019-02-14,Thompson,"[('Toshika 750', 2), ('Universe Note', 2), ('pearTV', 2), ('Olivia x460', 1)]",29385,91.53,-37.8076335,144.94253830000005,0,29476.53,Summer,True,0.6881,this is outstanding works awesome the music sound very clear and loud and iassist is very smart,True
ORD085270,ID6167413278,2019-04-03,nickolson,"[('Olivia x460', 1), ('pearTV', 2), ('iStream', 1)]",13995,65.74,-37.81578629999999,144.95826709999997,0,14060.74,Autumn,False,1.0404,"high performance, low cost phone i ordered two of this model for my parents, they love so much, the big screen is good for them to watch video on the phone.",True
ORD297767,ID1132069633,2019-02-24,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 1)]",5680,69.27,-37.8128761,144.9432409,0,5749.27,Summer,False,0.3374,five stars worked great,True
ORD247756,ID3218227002,2019-09-08,Thompson,"[('Candle Inferno', 1), ('pearTV', 1), ('iAssist Line', 1)]",8965,101.29,-37.8066411,144.9460875,10,8169.79,Spring,True,0.677,great phone! i am an alcon user...but i am glad i made the purchase. there are some features about the alcon that i miss but overall the universe is way better!,True
ORD488748,ID0245802874,2019-08-31,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2), ('pearTV', 1), ('Lucent 330S', 2)]",30990,81.92,144.9598831,-37.8004243,10,27972.92,Winter,True,1.769,loved it bought it for my dad and so far he says that he is very happy with the phone and that it helps him do what he needs which is make calls and send texts.,True
ORD423619,ID0493873180,2019-11-21,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1)]",3405,83.91,-37.804956,144.9696091,5,3318.66,Spring,False,1.5183,"as good as new i received my phone today and in all honesty, the packaging and quality of the phone is practically new. everything was presented great and the seller really made the items feel as good as new. there was no cracks, scratches, or embellishments.",True
ORD039908,ID0767733273,2019-01-28,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('Candle Inferno', 2)]",12080,99.33,-37.804187,144.971475,10,3195.19,Summer,True,1.6128,"5 stars sleek phone, can't beat the price! works great on metro/t-mobile.",True
ORD411735,ID3334124364,2019-04-17,nickolson,"[('iStream', 2), ('Candle Inferno', 1), ('Olivia x460', 1)]",1955,76.12,-37.8171876,144.96756609999997,0,2031.12,Autumn,True,0.2345,it's the best phone i love this phone.😍😍😍😍😍😍,True
ORD456724,ID2672365492,2019-10-17,Bakers,"[('Lucent 330S', 2), ('Universe Note', 1), ('pearTV', 2), ('Candle Inferno', 1)]",18960,100.38,145.0014003,-37.809543100000006,15,16216.38,Spring,True,0.5448,great purchase i've been using the device i was sent for over 2 weeks now and it's great. looks new and runs perfectly. great buy.,True
ORD233437,ID2177124622,2019-03-08,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('pearTV', 2)]",14710,65.8,-37.8162688,144.9563044,0,14775.8,Autumn,False,0.9054,good buy this phone is pretty good for the money but the camera almost never focuses. if an update could fix this it would be awesome,True
ORD096440,ID0591258323,2019-02-01,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Universe Note', 2)]",9790,78.94,-37.8242333,144.9537568,10,8889.94,Summer,False,1.4149,"very helpful for playing music, setting alarms, and talking to you when you are lonely.",True
ORD048457,ID6202471427,2019-10-02,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 2)]",4880,104.72,-37.8221514,144.9810485,0,4984.72,Spring,True,1.0858,"daughter wanted a white boombox, nothing good out for 11 yr old.  decided to go thunder line for most any request + white bt good speaker.  she loved the gift and nice option for many things on the internet.",True
ORD491305,ID0664379342,2019-03-18,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 1), ('iAssist Line', 1), ('iStream', 2)]",8070,77.59,-37.82048,144.9657125,5,7744.09,Autumn,True,0.3974,three stars good,True
ORD118818,ID6167344506,2019-06-25,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 2)]",20360,66.58,-37.8069392,144.96601719999995,10,10008.49,Winter,False,1.3342,"amazing deal! ordered this phone and it arrived very quickly! in really great condition. it's refurbished but it looks brand new! everything works perfect. really great buy, i wouldn't second guess buying it again or buying another for a family member! definitely recommend.",True
ORD462947,ID5797724081,2019-10-27,Thompson,"[('iStream', 1), ('iAssist Line', 1), ('Olivia x460', 2)]",4825,99.72,-37.8069986,144.9457968,10,4442.22,Spring,True,0.6415,"nice teléfono nuevo, aun que con cargador eu.",True
ORD158443,ID4754200401,2019-06-09,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('iAssist Line', 2)]",15550,55.25,-37.8164036,144.9284837,0,15605.25,Winter,False,1.6863,my worst buy it freeze up too much it is the worst buy i ever than.... when you are turn it off!!! i would love my money,False
ORD369078,ID0847526561,2019-11-09,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",9910,57.15,-37.823527,144.9693394,25,7489.65,spring,False,0.5493,broken alcon received and speaker did not work received a broken phone,False
ORD330597,ID1132014886,2019-02-19,Thompson,"[('Candle Inferno', 1), ('iStream', 1), ('Olivia x460', 1), ('Lucent 330S', 2)]",4265,90.81,-37.8172867,144.9459811,25,3289.56,Summer,True,1.5133,"step a side pear and universe. this phone is flawless, looks great and performs in the 800.00 range. just read european reviews as it's not sold directly to us market.",True
ORD331566,ID1725216746,2019-07-08,Nickolson,"[('iAssist Line', 2), ('iStream', 1), ('Universe Note', 2)]",11500,69.4,-37.8046908,144.9648124,5,10994.4,Winter,False,1.6029,good phone good phone,True
ORD487129,ID5967784020,2019-30-09,Nickolson,"[('Lucent 330S', 2), ('iStream', 2)]",2760,83.68,-37.8041441,144.9673699,15,2429.68,Spring,False,1.62,"no technology is ever like a real book you can smell, but this little notebook in nice. it does so many things well.",True
ORD150936,ID0581742468,2019-01-09,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('iAssist Line', 1), ('Candle Inferno', 1)]",12830,100.52,-37.805029,144.9312301,0,12930.52,Summer,True,1.6323,i love my lumia 920 i've been using this for more than couple weeks now. everything is perfect except for the people interface is a bit mess up. other than that everything is excellent.,True
ORD085089,ID0531390701,2019-08-23,Thompson,"[('Toshika 750', 2), ('Olivia x460', 2), ('pearTV', 1), ('Lucent 330S', 2)]",19860,68.97,-37.825320700000006,144.9533112,10,17942.97,Winter,False,1.5111,"good product, but the screen is easy to break even with a cover good product, but the screen is easy to break even with a cover",True
ORD441333,ID0594206762,2019-06-10,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",13520,58.95,-37.8164627,144.9651728,15,11550.95,Winter,True,0.4523,buy anywhere but dealfisher!!!!!! avoid avoid avoid!!!! absolutely worse experience,False
ORD442622,ID4716795778,2019-05-06,Thompson,"[('pearTV', 2), ('iAssist Line', 2), ('iStream', 2), ('Universe Note', 2)]",24270,65.33,-37.8190265,144.9525854,15,20694.83,Autumn,False,0.8576,started out great then malfunctioned phone started out great but started to crap out on me after a couple of months i.e. the usb charge port stopped working then i stared having software issues. had to go beyond the seller up through digico customer service to get the issue handled.,False
ORD380701,ID3189789230,2019-02-26,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 1), ('iAssist Line', 2), ('Olivia x460', 1)]",10355,103.7,-37.8019515,144.9683576,5,9940.95,Summer,True,1.0728,"problem connecting to mobile networks (data) i love the phone itself, though i can't get the data to work on walmart family mobile. i am going to try another carrier, before i give up, as the device itself is really great overall.",True
ORD226262,ID0242532850,2019-01-04,Nickolson,"[('Universe Note', 2), ('pearTV', 2), ('iAssist Line', 2)]",2755,88.62,-37.7991687,144.9729061,5,22860.12,Summer,False,2.1825,todo perfecto!!! muy bueno. todo conforme,True
ORD123468,ID6167489487,2019-02-22,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Universe Note', 1)]",14860,90.82,-37.8178914,144.9619646,5,14207.82,Summer,True,0.6717,"it’s compatible with verizon i love it!!!!!!!!!! minor statches, no problem at all",True
ORD499074,ID0711784381,2019-03-05,Thompson,"[('iStream', 2), ('Candle Inferno', 1), ('Lucent 330S', 1)]",1960,78.02,-37.81731420000001,144.9462462,5,1940.02,Autumn,True,0.5217,five stars amazing phone,True
ORD081809,ID0592661547,2019-06-16,Nickolson,"[('Lucent 330S', 2), ('iStream', 1)]",2610,64.34,-37.81457,144.96257649999995,0,2674.34,Winter,False,0.7595,ok ok,True
ORD021803,ID2305963360,2019-12-20,Bakers,"[('Alcon 10', 1), ('pearTV', 2), ('iStream', 1)]",21720,83.58,-37.825352,145.00337230000005,25,16373.58,Summer,False,1.8532,best quality i loved the fact that there wasn't any dents or scratches. it is a very nice phone,True
ORD348857,ID2457712019,2019-06-16,Bakers,"[('pearTV', 2), ('Universe Note', 1)]",16070,84.73,-37.8025576,144.9766602,0,16154.73,Winter,True,1.8313,five stars very good product,True
ORD479853,ID0594764990,2019-09-22,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1), ('Lucent 330S', 1), ('iAssist Line', 2)]",9085,99.33,-37.8131896,144.9663055,25,6913.08,Spring,True,1.4276,red olivia universe a20 arrived on time. wonderful phone! i was able to connect it to my metro pcs account.,True
ORD100813,ID1430628360,2019-10-19,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 1), ('pearTV', 1), ('Candle Inferno', 1)]",11425,92.12,-37.8258485,145.01966969999995,10,10374.62,Spring,False,2.7806,"good phone for the price!!! a very useful phone, if you are getting used to the windows operating system. has amazing features for the price",True
ORD160048,ID6197211595,2019-04-05,bakers,"[('iAssist Line', 2), ('Toshika 750', 1), ('Olivia x460', 1)]",9995,80.07,-37.8162818,144.93234669999995,10,9075.57,Autumn,True,1.3556,four stars nice phone. meets the expectations.,True
ORD075696,ID0611991912,2019-06-27,Thompson,"[('pearTV', 2), ('Toshika 750', 1)]",16940,67.11,-37.8033312,144.9555054,25,12772.11,Winter,False,1.2775,five stars i love my universe note 8.,False
ORD303554,ID0634777737,2019-01-01,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Candle Inferno', 2)]",6410,72.86,-37.8148193,144.9376719,5,6162.36,Summer,False,0.8602,"mobile wont' work with total wireless if you plan to use with verizon, assure to check with them before you buy. this mobile won't work with total wireless, t.w. would need mei numbers (18) digico won't know the number until you buy. t.w only accept their own flip mobile.",True
ORD145937,ID2457712043,2019-09-30,Bakers,"[('Thunder line', 1), ('Toshika 750', 1), ('Lucent 330S', 2), ('Universe Note', 1)]",12410,106.3,-37.8042287,144.9792419,15,10654.8,Spring,True,1.5459,graphics are great for the price. would highly recommend.,True
ORD457853,ID3215106475,2019-02-01,Thompson,"[('Universe Note', 1), ('Alcon 10', 2), ('pearTV', 1)]",27660,88.91,-37.80915770000001,144.9497677,25,20833.91,Summer,True,0.4577,five stars nice phone,True
ORD159318,ID3937113703,04-06-2019,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 2)]",9500,63.38,-37.8103934,144.96426619999997,0,9563.38,Winter,False,1.0245,great phone! my fiance loves his phone. it works great and is a big upgrade from his universe 5. it is much heaver than the regular universe s6 but the screen is larger and worth the extra weight.,True
ORD047997,ID6167191171,2019-07-10,Bakers,"[('Lucent 330S', 2), ('Thunder line', 2)]",6820,64.3,-37.8169705,144.9610493,15,5861.3,Winter,False,0.7692,purchased this for the man cave and loving it.,True
ORD279883,ID4550695827,2019-12-29,Bakers,"[('Olivia x460', 2), ('iStream', 1), ('Universe Note', 1), ('iAssist Line', 2)]",10500,75.01,-37.80238320000001,144.9885101,5,10050.01,summer,False,1.0333,quality excellent telephone!!,True
ORD464384,ID5457981821,2019-09-04,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1)]",2655,106.0,-37.8220982,144.9383513,15,2362.75,Spring,True,1.2994,fantastic phone for anyone who craves the need to multitask fantastic phone for anyone who craves the need to multitask. came preloaded with nougat. and a full compliment of chords/connectors/adapters!,False
ORD143715,ID6206971382,2019-10-23,Thompson,"[('Lucent 330S', 2), ('pearTV', 1), ('Alcon 10', 2)]",26670,74.5,-37.817466,144.9617719,5,25411.0,Spring,False,0.6955,"it is a good addition to my small space, and it keeps me up to date on events and weather conditions.",True
ORD146101,ID1449297341,2019-08-01,Nickolson,"[('iStream', 1), ('Universe Note', 2), ('Thunder line', 1), ('iAssist Line', 1)]",5415,68.03,-37.8157682,144.98017769999996,5,5212.28,Winter,False,0.986,i went into best but to buy another reader but ended up buying a inferno 8; good value and has the things i need in a reader.,True
ORD453270,ID6167231000,2019-04-21,Thompson,"[('pearTV', 1), ('Thunder line', 1), ('Candle Inferno', 1)]",8920,62.49,-37.8160628,144.95295159999995,25,6752.49,Autumn,True,0.6403,they are lying they lied these phones are not unlocked at all don't buy this bs,False
ORD321125,ID6167247290,2019-08-30,Nickolson,"[('iStream', 1), ('Alcon 10', 2), ('Olivia x460', 1), ('Universe Note', 2)]",26175,59.19,-37.819178,144.9610553,10,23616.69,Winter,False,0.7499,bad battery battery doesn't last at all. very dissapointed,False
ORD202358,ID4975504806,2019-08-07,Bakers,"[('Thunder line', 2), ('Alcon 10', 1)]",13310,68.89,-37.8197689,145.01065590000005,0,13378.89,Winter,True,1.7387,four stars good simple cell phone.,True
ORD312114,ID0708715079,2019-07-20,Thompson,"[('iAssist Line', 2), ('pearTV', 2)]",17070,67.2,-37.8071908,144.9578618,25,12869.7,Winter,False,1.1285,great on time it is work fine,True
ORD199896,ID0576877856,2019-07-24,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",11140,65.76,-37.8161066,144.972531,0,11205.76,Winter,False,0.3813,"great phone this phone was better than i imagined. still discovering useful features. it is a tv controller, personal assistant, and very practical.",True
ORD149409,ID6167247184,01-03-2019,Nickolson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('Universe Note', 2)]",25660,66.28,-37.8197664,144.9590228,15,21877.28,Autumn,False,0.9349,easy set up / great phone ordered this as a replacement. came quickly and the setup was super easy. didn't even have to call the phone company. came in great condition. liked it so much ordered another!,True
ORD433809,ID0306905245,2019-10-31,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085,75.48,-37.8116403,144.93834980000003,0,2160.48,Spring,False,0.7754,clear music,True
ORD057939,ID5957906928,2019-06-24,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 1)]",1660,68.97,-37.8055329,144.9734372,0,1728.97,Winter,False,1.4937,"five stars works great, activates easy.",True
